time_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,height_m
9342.8,6023369.786,7982419.209,0,-5039.685306,3802.843149,0,3621863
9342.9,6022865.805,7982799.477,0,-5039.925388,3802.524962,0,3621863
9343,6022361.801,7983179.714,0,-5040.165449,3802.20676,0,3621863
9343.1,6021857.772,7983559.919,0,-5040.405491,3801.888542,0,3621863
9343.2,6021353.719,7983940.092,0,-5040.645512,3801.570309,0,3621863
9343.3,6020849.643,7984320.233,0,-5040.885514,3801.252062,0,3621863
9343.4,6020345.542,7984700.342,0,-5041.125495,3800.933799,0,3621863
9343.5,6019841.418,7985080.419,0,-5041.365456,3800.615521,0,3621863
9343.6,6019337.269,7985460.465,0,-5041.605397,3800.297227,0,3621863
9343.7,6018833.097,7985840.479,0,-5041.845318,3799.978919,0,3621863
9343.8,6018328.9,7986220.461,0,-5042.085219,3799.660596,0,3621863
9343.9,6017824.68,7986600.411,0,-5042.3251,3799.342257,0,3621863
9344,6017320.435,7986980.329,0,-5042.564961,3799.023903,0,3621863
9344.1,6016816.167,7987360.216,0,-5042.804801,3798.705534,0,3621863
9344.2,6016311.874,7987740.07,0,-5043.044622,3798.38715,0,3621863
9344.3,6015807.558,7988119.893,0,-5043.284422,3798.068751,0,3621863
9344.4,6015303.217,7988499.684,0,-5043.524203,3797.750336,0,3621863
9344.5,6014798.853,7988879.443,0,-5043.763963,3797.431907,0,3621863
9344.6,6014294.465,7989259.171,0,-5044.003703,3797.113462,0,3621863
9344.7,6013790.052,7989638.866,0,-5044.243423,3796.795002,0,3621863
9344.8,6013285.616,7990018.53,0,-5044.483123,3796.476527,0,3621863
9344.9,6012781.156,7990398.161,0,-5044.722803,3796.158037,0,3621863
9345,6012276.671,7990777.761,0,-5044.962462,3795.839532,0,3621863
9345.1,6011772.163,7991157.329,0,-5045.202102,3795.521012,0,3621863
9345.2,6011267.631,7991536.865,0,-5045.441721,3795.202476,0,3621863
9345.3,6010763.075,7991916.37,0,-5045.681321,3794.883926,0,3621863
9345.4,6010258.495,7992295.842,0,-5045.9209,3794.56536,0,3621863
9345.5,6009753.891,7992675.283,0,-5046.160459,3794.246779,0,3621863
9345.6,6009249.263,7993054.691,0,-5046.399998,3793.928183,0,3621863
9345.7,6008744.611,7993434.068,0,-5046.639517,3793.609572,0,3621863
9345.8,6008239.935,7993813.413,0,-5046.879016,3793.290946,0,3621863
9345.9,6007735.235,7994192.727,0,-5047.118494,3792.972305,0,3621863
9346,6007230.511,7994572.008,0,-5047.357953,3792.653648,0,3621863
9346.1,6006725.763,7994951.257,0,-5047.597391,3792.334977,0,3621863
9346.2,6006220.991,7995330.475,0,-5047.836809,3792.01629,0,3621863
9346.3,6005716.196,7995709.661,0,-5048.076208,3791.697588,0,3621863
9346.4,6005211.376,7996088.814,0,-5048.315586,3791.378872,0,3621863
9346.5,6004706.533,7996467.936,0,-5048.554944,3791.06014,0,3621863
9346.6,6004201.665,7996847.026,0,-5048.794281,3790.741392,0,3621863
9346.7,6003696.774,7997226.085,0,-5049.033599,3790.42263,0,3621863
9346.8,6003191.858,7997605.111,0,-5049.272897,3790.103853,0,3621863
9346.9,6002686.919,7997984.105,0,-5049.512174,3789.78506,0,3621863
9347,6002181.956,7998363.068,0,-5049.751431,3789.466253,0,3621863
9347.1,6001676.969,7998741.999,0,-5049.990669,3789.14743,0,3621863
9347.2,6001171.958,7999120.897,0,-5050.229886,3788.828592,0,3621863
9347.3,6000666.923,7999499.764,0,-5050.469082,3788.50974,0,3621863
9347.4,6000161.864,7999878.599,0,-5050.708259,3788.190872,0,3621863
9347.5,5999656.781,8000257.403,0,-5050.947416,3787.871989,0,3621863
9347.6,5999151.675,8000636.174,0,-5051.186552,3787.55309,0,3621863
9347.7,5998646.544,8001014.913,0,-5051.425669,3787.234177,0,3621863
9347.8,5998141.389,8001393.621,0,-5051.664765,3786.915249,0,3621863
9347.9,5997636.211,8001772.296,0,-5051.903841,3786.596305,0,3621863
9348,5997131.009,8002150.94,0,-5052.142897,3786.277347,0,3621863
9348.1,5996625.782,8002529.552,0,-5052.381933,3785.958373,0,3621863
9348.2,5996120.532,8002908.132,0,-5052.620949,3785.639384,0,3621863
9348.3,5995615.258,8003286.68,0,-5052.859944,3785.320381,0,3621863
9348.4,5995109.96,8003665.196,0,-5053.09892,3785.001362,0,3621863
9348.5,5994604.638,8004043.68,0,-5053.337875,3784.682328,0,3621863
9348.6,5994099.293,8004422.132,0,-5053.57681,3784.363279,0,3621863
9348.7,5993593.923,8004800.552,0,-5053.815725,3784.044214,0,3621863
9348.8,5993088.53,8005178.941,0,-5054.05462,3783.725135,0,3621863
9348.9,5992583.112,8005557.297,0,-5054.293495,3783.406041,0,3621863
9349,5992077.671,8005935.622,0,-5054.532349,3783.086931,0,3621863
9349.1,5991572.206,8006313.915,0,-5054.771184,3782.767807,0,3621863
9349.2,5991066.717,8006692.176,0,-5055.009998,3782.448667,0,3621863
9349.3,5990561.204,8007070.405,0,-5055.248792,3782.129513,0,3621863
9349.4,5990055.667,8007448.602,0,-5055.487566,3781.810343,0,3621863
9349.5,5989550.106,8007826.767,0,-5055.72632,3781.491158,0,3621863
9349.6,5989044.522,8008204.9,0,-5055.965053,3781.171958,0,3621863
9349.7,5988538.913,8008583.001,0,-5056.203767,3780.852743,0,3621863
9349.8,5988033.281,8008961.07,0,-5056.44246,3780.533513,0,3621863
9349.9,5987527.625,8009339.108,0,-5056.681133,3780.214268,0,3621863
9350,5987021.945,8009717.113,0,-5056.919786,3779.895008,0,3621863
9350.1,5986516.241,8010095.087,0,-5057.158419,3779.575733,0,3621863
9350.2,5986010.513,8010473.028,0,-5057.397032,3779.256443,0,3621863
9350.3,5985504.761,8010850.938,0,-5057.635625,3778.937137,0,3621863
9350.4,5984998.986,8011228.816,0,-5057.874197,3778.617817,0,3621863
9350.5,5984493.187,8011606.662,0,-5058.112749,3778.298482,0,3621863
9350.6,5983987.363,8011984.475,0,-5058.351281,3777.979131,0,3621863
9350.7,5983481.516,8012362.257,0,-5058.589793,3777.659765,0,3621863
9350.8,5982975.645,8012740.007,0,-5058.828285,3777.340385,0,3621863
9350.9,5982469.751,8013117.726,0,-5059.066757,3777.020989,0,3621863
9351,5981963.832,8013495.412,0,-5059.305208,3776.701578,0,3621863
9351.1,5981457.89,8013873.066,0,-5059.543639,3776.382153,0,3621863
9351.2,5980951.923,8014250.688,0,-5059.78205,3776.062712,0,3621863
9351.3,5980445.933,8014628.278,0,-5060.020441,3775.743256,0,3621863
9351.4,5979939.919,8015005.837,0,-5060.258812,3775.423785,0,3621863
9351.5,5979433.881,8015383.363,0,-5060.497163,3775.104299,0,3621863
9351.6,5978927.82,8015760.858,0,-5060.735493,3774.784798,0,3621863
9351.7,5978421.734,8016138.32,0,-5060.973803,3774.465282,0,3621863
9351.8,5977915.625,8016515.751,0,-5061.212093,3774.145751,0,3621863
9351.9,5977409.492,8016893.149,0,-5061.450363,3773.826204,0,3621863
9352,5976903.335,8017270.516,0,-5061.688613,3773.506643,0,3621863
9352.1,5976397.154,8017647.851,0,-5061.926842,3773.187067,0,3621863
9352.2,5975890.95,8018025.153,0,-5062.165052,3772.867476,0,3621863
9352.3,5975384.721,8018402.424,0,-5062.403241,3772.547869,0,3621863
9352.4,5974878.469,8018779.663,0,-5062.64141,3772.228248,0,3621863
9352.5,5974372.193,8019156.87,0,-5062.879559,3771.908611,0,3621863
9352.6,5973865.893,8019534.045,0,-5063.117688,3771.58896,0,3621863
9352.7,5973359.569,8019911.188,0,-5063.355796,3771.269293,0,3621863
9352.8,5972853.222,8020288.298,0,-5063.593884,3770.949612,0,3621863
9352.9,5972346.851,8020665.377,0,-5063.831952,3770.629915,0,3621863
9353,5971840.455,8021042.424,0,-5064.07,3770.310204,0,3621863
9353.1,5971334.037,8021419.439,0,-5064.308028,3769.990477,0,3621863
9353.2,5970827.594,8021796.423,0,-5064.546036,3769.670735,0,3621863
9353.3,5970321.127,8022173.374,0,-5064.784023,3769.350979,0,3621863
9353.4,5969814.637,8022550.293,0,-5065.02199,3769.031207,0,3621863
9353.5,5969308.123,8022927.18,0,-5065.259937,3768.71142,0,3621863
9353.6,5968801.585,8023304.035,0,-5065.497864,3768.391619,0,3621863
9353.7,5968295.023,8023680.858,0,-5065.73577,3768.071802,0,3621863
9353.8,5967788.438,8024057.649,0,-5065.973657,3767.75197,0,3621863
9353.9,5967281.829,8024434.409,0,-5066.211523,3767.432123,0,3621863
9354,5966775.196,8024811.136,0,-5066.449369,3767.112261,0,3621863
9354.1,5966268.539,8025187.831,0,-5066.687195,3766.792385,0,3621863
9354.2,5965761.858,8025564.494,0,-5066.925001,3766.472493,0,3621863
9354.3,5965255.154,8025941.126,0,-5067.162786,3766.152586,0,3621863
9354.4,5964748.426,8026317.725,0,-5067.400551,3765.832664,0,3621863
9354.5,5964241.674,8026694.292,0,-5067.638296,3765.512727,0,3621863
9354.6,5963734.898,8027070.827,0,-5067.876021,3765.192775,0,3621863
9354.7,5963228.098,8027447.331,0,-5068.113726,3764.872808,0,3621863
9354.8,5962721.275,8027823.802,0,-5068.35141,3764.552826,0,3621863
9354.9,5962214.428,8028200.241,0,-5068.589074,3764.23283,0,3621863
9355,5961707.557,8028576.648,0,-5068.826718,3763.912818,0,3621863
9355.1,5961200.663,8028953.024,0,-5069.064342,3763.592791,0,3621863
9355.2,5960693.745,8029329.367,0,-5069.301946,3763.272749,0,3621863
9355.3,5960186.802,8029705.678,0,-5069.539529,3762.952692,0,3621863
9355.4,5959679.837,8030081.958,0,-5069.777092,3762.63262,0,3621863
9355.5,5959172.847,8030458.205,0,-5070.014635,3762.312533,0,3621863
9355.6,5958665.834,8030834.42,0,-5070.252158,3761.992431,0,3621863
9355.7,5958158.797,8031210.603,0,-5070.489661,3761.672314,0,3621863
9355.8,5957651.736,8031586.755,0,-5070.727143,3761.352182,0,3621863
9355.9,5957144.651,8031962.874,0,-5070.964605,3761.032035,0,3621863
9356,5956637.543,8032338.961,0,-5071.202047,3760.711873,0,3621863
9356.1,5956130.411,8032715.016,0,-5071.439469,3760.391697,0,3621863
9356.2,5955623.255,8033091.039,0,-5071.676871,3760.071505,0,3621863
9356.3,5955116.075,8033467.03,0,-5071.914252,3759.751298,0,3621863
9356.4,5954608.872,8033842.99,0,-5072.151613,3759.431076,0,3621863
9356.5,5954101.645,8034218.917,0,-5072.388954,3759.110839,0,3621863
9356.6,5953594.394,8034594.812,0,-5072.626274,3758.790587,0,3621863
9356.7,5953087.12,8034970.675,0,-5072.863575,3758.470321,0,3621863
9356.8,5952579.822,8035346.506,0,-5073.100855,3758.150039,0,3621863
9356.9,5952072.5,8035722.305,0,-5073.338115,3757.829742,0,3621863
9357,5951565.154,8036098.072,0,-5073.575355,3757.50943,0,3621863
9357.1,5951057.785,8036473.807,0,-5073.812574,3757.189104,0,3621863
9357.2,5950550.391,8036849.51,0,-5074.049774,3756.868762,0,3621863
9357.3,5950042.975,8037225.18,0,-5074.286953,3756.548405,0,3621863
9357.4,5949535.534,8037600.819,0,-5074.524112,3756.228034,0,3621863
9357.5,5949028.07,8037976.426,0,-5074.76125,3755.907647,0,3621863
9357.6,5948520.582,8038352.001,0,-5074.998369,3755.587245,0,3621863
9357.7,5948013.07,8038727.543,0,-5075.235467,3755.266829,0,3621863
9357.8,5947505.535,8039103.054,0,-5075.472545,3754.946397,0,3621863
9357.9,5946997.976,8039478.533,0,-5075.709602,3754.625951,0,3621863
9358,5946490.393,8039853.979,0,-5075.94664,3754.305489,0,3621863
9358.1,5945982.786,8040229.394,0,-5076.183657,3753.985013,0,3621863
9358.2,5945475.156,8040604.776,0,-5076.420654,3753.664522,0,3621863
9358.3,5944967.502,8040980.127,0,-5076.657631,3753.344015,0,3621863
9358.4,5944459.825,8041355.445,0,-5076.894588,3753.023494,0,3621863
9358.5,5943952.123,8041730.731,0,-5077.131524,3752.702958,0,3621863
9358.6,5943444.398,8042105.986,0,-5077.36844,3752.382407,0,3621863
9358.7,5942936.65,8042481.208,0,-5077.605336,3752.06184,0,3621863
9358.8,5942428.877,8042856.398,0,-5077.842211,3751.741259,0,3621863
9358.9,5941921.081,8043231.556,0,-5078.079067,3751.420663,0,3621863
9359,5941413.261,8043606.682,0,-5078.315902,3751.100052,0,3621863
9359.1,5940905.418,8043981.776,0,-5078.552717,3750.779426,0,3621863
9359.2,5940397.551,8044356.838,0,-5078.789511,3750.458785,0,3621863
9359.3,5939889.66,8044731.868,0,-5079.026286,3750.138129,0,3621863
9359.4,5939381.746,8045106.866,0,-5079.26304,3749.817458,0,3621863
9359.5,5938873.807,8045481.831,0,-5079.499774,3749.496773,0,3621863
9359.6,5938365.846,8045856.765,0,-5079.736487,3749.176072,0,3621863
9359.7,5937857.86,8046231.667,0,-5079.973181,3748.855356,0,3621863
9359.8,5937349.851,8046606.536,0,-5080.209854,3748.534626,0,3621863
9359.9,5936841.818,8046981.374,0,-5080.446507,3748.21388,0,3621863
9360,5936333.762,8047356.179,0,-5080.68314,3747.89312,0,3621863
9360.1,5935825.682,8047730.952,0,-5080.919752,3747.572344,0,3621863
9360.2,5935317.578,8048105.693,0,-5081.156344,3747.251554,0,3621863
9360.3,5934809.45,8048480.402,0,-5081.392916,3746.930748,0,3621863
9360.4,5934301.299,8048855.08,0,-5081.629468,3746.609928,0,3621863
9360.5,5933793.124,8049229.724,0,-5081.865999,3746.289093,0,3621863
9360.6,5933284.926,8049604.337,0,-5082.10251,3745.968243,0,3621863
9360.7,5932776.704,8049978.918,0,-5082.339001,3745.647378,0,3621863
9360.8,5932268.458,8050353.467,0,-5082.575472,3745.326498,0,3621863
9360.9,5931760.189,8050727.983,0,-5082.811922,3745.005603,0,3621863
9361,5931251.896,8051102.468,0,-5083.048352,3744.684693,0,3621863
9361.1,5930743.579,8051476.92,0,-5083.284762,3744.363768,0,3621863
9361.2,5930235.239,8051851.341,0,-5083.521151,3744.042829,0,3621863
9361.3,5929726.875,8052225.729,0,-5083.757521,3743.721874,0,3621863
9361.4,5929218.487,8052600.085,0,-5083.99387,3743.400905,0,3621863
9361.5,5928710.076,8052974.409,0,-5084.230199,3743.07992,0,3621863
9361.6,5928201.641,8053348.701,0,-5084.466507,3742.758921,0,3621863
9361.7,5927693.183,8053722.961,0,-5084.702795,3742.437906,0,3621863
9361.8,5927184.701,8054097.189,0,-5084.939063,3742.116877,0,3621863
9361.9,5926676.195,8054471.384,0,-5085.175311,3741.795833,0,3621863
9362,5926167.666,8054845.548,0,-5085.411538,3741.474774,0,3621863
9362.1,5925659.113,8055219.679,0,-5085.647746,3741.1537,0,3621863
9362.2,5925150.536,8055593.779,0,-5085.883933,3740.832611,0,3621863
9362.3,5924641.936,8055967.846,0,-5086.120099,3740.511507,0,3621863
9362.4,5924133.312,8056341.881,0,-5086.356245,3740.190389,0,3621863
9362.5,5923624.665,8056715.884,0,-5086.592372,3739.869255,0,3621863
9362.6,5923115.994,8057089.855,0,-5086.828477,3739.548107,0,3621863
9362.7,5922607.299,8057463.793,0,-5087.064563,3739.226943,0,3621863
9362.8,5922098.581,8057837.7,0,-5087.300628,3738.905765,0,3621863
9362.9,5921589.839,8058211.575,0,-5087.536673,3738.584572,0,3621863
9363,5921081.073,8058585.417,0,-5087.772698,3738.263364,0,3621863
9363.1,5920572.284,8058959.227,0,-5088.008702,3737.942141,0,3621863
9363.2,5920063.472,8059333.005,0,-5088.244686,3737.620903,0,3621863
9363.3,5919554.635,8059706.751,0,-5088.48065,3737.29965,0,3621863
9363.4,5919045.776,8060080.465,0,-5088.716594,3736.978382,0,3621863
9363.5,5918536.892,8060454.147,0,-5088.952517,3736.6571,0,3621863
9363.6,5918027.985,8060827.797,0,-5089.18842,3736.335802,0,3621863
9363.7,5917519.054,8061201.414,0,-5089.424303,3736.01449,0,3621863
9363.8,5917010.1,8061575,0,-5089.660165,3735.693162,0,3621863
9363.9,5916501.122,8061948.553,0,-5089.896007,3735.37182,0,3621863
9364,5915992.121,8062322.074,0,-5090.131829,3735.050463,0,3621863
9364.1,5915483.096,8062695.563,0,-5090.367631,3734.729091,0,3621863
9364.2,5914974.047,8063069.02,0,-5090.603412,3734.407704,0,3621863
9364.3,5914464.975,8063442.445,0,-5090.839173,3734.086303,0,3621863
9364.4,5913955.88,8063815.837,0,-5091.074914,3733.764886,0,3621863
9364.5,5913446.76,8064189.198,0,-5091.310634,3733.443454,0,3621863
9364.6,5912937.617,8064562.526,0,-5091.546334,3733.122008,0,3621863
9364.7,5912428.451,8064935.822,0,-5091.782014,3732.800547,0,3621863
9364.8,5911919.261,8065309.086,0,-5092.017673,3732.479071,0,3621863
9364.9,5911410.047,8065682.318,0,-5092.253313,3732.15758,0,3621863
9365,5910900.81,8066055.517,0,-5092.488932,3731.836074,0,3621863
9365.1,5910391.55,8066428.685,0,-5092.72453,3731.514553,0,3621863
9365.2,5909882.265,8066801.82,0,-5092.960109,3731.193017,0,3621863
9365.3,5909372.958,8067174.924,0,-5093.195667,3730.871467,0,3621863
9365.4,5908863.626,8067547.995,0,-5093.431204,3730.549901,0,3621863
9365.5,5908354.271,8067921.034,0,-5093.666722,3730.228321,0,3621863
9365.6,5907844.893,8068294.04,0,-5093.902219,3729.906726,0,3621863
9365.7,5907335.491,8068667.015,0,-5094.137696,3729.585116,0,3621863
9365.8,5906826.065,8069039.957,0,-5094.373152,3729.263491,0,3621863
9365.9,5906316.616,8069412.868,0,-5094.608588,3728.941852,0,3621863
9366,5905807.144,8069785.746,0,-5094.844004,3728.620197,0,3621863
9366.1,5905297.648,8070158.592,0,-5095.0794,3728.298527,0,3621863
9366.2,5904788.128,8070531.405,0,-5095.314775,3727.976843,0,3621863
9366.3,5904278.585,8070904.187,0,-5095.55013,3727.655144,0,3621863
9366.4,5903769.018,8071276.936,0,-5095.785465,3727.33343,0,3621863
9366.5,5903259.428,8071649.654,0,-5096.020779,3727.011701,0,3621863
9366.6,5902749.814,8072022.339,0,-5096.256073,3726.689957,0,3621863
9366.7,5902240.176,8072394.992,0,-5096.491347,3726.368199,0,3621863
9366.8,5901730.515,8072767.612,0,-5096.7266,3726.046425,0,3621863
9366.9,5901220.831,8073140.201,0,-5096.961833,3725.724637,0,3621863
9367,5900711.123,8073512.757,0,-5097.197046,3725.402834,0,3621863
9367.1,5900201.392,8073885.281,0,-5097.432238,3725.081016,0,3621863
9367.2,5899691.637,8074257.774,0,-5097.667411,3724.759183,0,3621863
9367.3,5899181.858,8074630.233,0,-5097.902562,3724.437335,0,3621863
9367.4,5898672.056,8075002.661,0,-5098.137694,3724.115473,0,3621863
9367.5,5898162.231,8075375.056,0,-5098.372805,3723.793595,0,3621863
9367.6,5897652.382,8075747.42,0,-5098.607896,3723.471703,0,3621863
9367.7,5897142.509,8076119.751,0,-5098.842966,3723.149796,0,3621863
9367.8,5896632.613,8076492.05,0,-5099.078017,3722.827874,0,3621863
9367.9,5896122.693,8076864.316,0,-5099.313046,3722.505937,0,3621863
9368,5895612.75,8077236.551,0,-5099.548056,3722.183986,0,3621863
9368.1,5895102.784,8077608.753,0,-5099.783045,3721.862019,0,3621863
9368.2,5894592.794,8077980.923,0,-5100.018014,3721.540038,0,3621863
9368.3,5894082.78,8078353.061,0,-5100.252963,3721.218042,0,3621863
9368.4,5893572.743,8078725.167,0,-5100.487891,3720.896031,0,3621863
9368.5,5893062.683,8079097.24,0,-5100.722799,3720.574005,0,3621863
9368.6,5892552.599,8079469.282,0,-5100.957686,3720.251965,0,3621863
9368.7,5892042.491,8079841.291,0,-5101.192554,3719.929909,0,3621863
9368.8,5891532.36,8080213.268,0,-5101.427401,3719.607839,0,3621863
9368.9,5891022.206,8080585.212,0,-5101.662227,3719.285754,0,3621863
9369,5890512.028,8080957.125,0,-5101.897033,3718.963654,0,3621863
9369.1,5890001.826,8081329.005,0,-5102.131819,3718.64154,0,3621863
9369.2,5889491.601,8081700.853,0,-5102.366585,3718.31941,0,3621863
9369.3,5888981.353,8082072.669,0,-5102.60133,3717.997266,0,3621863
9369.4,5888471.081,8082444.453,0,-5102.836055,3717.675106,0,3621863
9369.5,5887960.786,8082816.204,0,-5103.070759,3717.352932,0,3621863
9369.6,5887450.467,8083187.923,0,-5103.305444,3717.030744,0,3621863
9369.7,5886940.125,8083559.61,0,-5103.540108,3716.70854,0,3621863
9369.8,5886429.759,8083931.265,0,-5103.774751,3716.386322,0,3621863
9369.9,5885919.37,8084302.887,0,-5104.009374,3716.064088,0,3621863
9370,5885408.957,8084674.478,0,-5104.243977,3715.74184,0,3621863
9370.1,5884898.521,8085046.036,0,-5104.47856,3715.419577,0,3621863
9370.2,5884388.061,8085417.562,0,-5104.713122,3715.0973,0,3621863
9370.3,5883877.578,8085789.055,0,-5104.947663,3714.775007,0,3621863
9370.4,5883367.072,8086160.517,0,-5105.182185,3714.4527,0,3621863
9370.5,5882856.542,8086531.946,0,-5105.416686,3714.130378,0,3621863
9370.6,5882345.988,8086903.343,0,-5105.651167,3713.808041,0,3621863
9370.7,5881835.412,8087274.707,0,-5105.885627,3713.485689,0,3621863
9370.8,5881324.811,8087646.04,0,-5106.120067,3713.163323,0,3621863
9370.9,5880814.188,8088017.34,0,-5106.354487,3712.840941,0,3621863
9371,5880303.54,8088388.608,0,-5106.588886,3712.518545,0,3621863
9371.1,5879792.87,8088759.844,0,-5106.823265,3712.196134,0,3621863
9371.2,5879282.176,8089131.047,0,-5107.057624,3711.873708,0,3621863
9371.3,5878771.458,8089502.218,0,-5107.291962,3711.551268,0,3621863
9371.4,5878260.717,8089873.357,0,-5107.52628,3711.228813,0,3621863
9371.5,5877749.953,8090244.464,0,-5107.760578,3710.906342,0,3621863
9371.6,5877239.165,8090615.539,0,-5107.994855,3710.583858,0,3621863
9371.7,5876728.354,8090986.581,0,-5108.229112,3710.261358,0,3621863
9371.8,5876217.519,8091357.591,0,-5108.463348,3709.938843,0,3621863
9371.9,5875706.661,8091728.569,0,-5108.697564,3709.616314,0,3621863
9372,5875195.78,8092099.514,0,-5108.93176,3709.29377,0,3621863
9372.1,5874684.875,8092470.427,0,-5109.165935,3708.971211,0,3621863
9372.2,5874173.947,8092841.308,0,-5109.40009,3708.648638,0,3621863
9372.3,5873662.995,8093212.157,0,-5109.634225,3708.326049,0,3621863
9372.4,5873152.02,8093582.974,0,-5109.868339,3708.003446,0,3621863
9372.5,5872641.021,8093953.758,0,-5110.102433,3707.680828,0,3621863
9372.6,5872129.999,8094324.51,0,-5110.336507,3707.358195,0,3621863
